Prd_id,Review #,Date,Reviews,Helpful
20,805,1453749316,This is the Best Facemask EVER,0
20,806,1453724969,Much better than my old mask.  I don't wake up several times a night readjusting the mask.  Good product!,0
20,807,1453606232,I was excited to see this new design. Works great and is extremely comfortable. I feel like I no longer have to fight with the hose like with other setups.,0
20,808,1453571045,"For 10 years now I've used many different mask and by far this is the most comfortable most and best one I've ever used., love that Dreamweaver",0
20,809,1453560729,I am very happy with the Dreamwear Nasal mask. The nasal cushion sits below the nose and is so comfortable. The hose placement at the top of the head makes tit easier to turn in bed without waking up. It is so light you almost feel as though you are not wearing a mask. I highly recommend this product.,0
20,810,1453560491,I have been using the head gear a couple of days and it is not working out. I am down to the small nasal pillow and still get air leakage nightly. I seems as the material warms to body temperature it expands and becomes looser. Will ask for a refund.,4
20,811,1453560214,The best yet,2
20,812,1453558631,"I've had a cpap machine for over 10 years and have used many masks.  I was excited when I got a post card about this new mask.  One of my favorite masks (which is no longer made) had the hose connect over the head, keeping it away from shoulders and arms when tossing and turning, which this one does  The design of the airflow down the cheek straps seemed ingenious.  Now to the bad design.  The silicone piece that delivers the air to the nostrils is flat with a singular cut out triangle for air to both nostrils.  It does not seal well at all no matter what size I used. If they simply used a nasal pillow design into each nostril, this would be 5 stars.  I had to return it, not understanding how this design works for anyone.",5
20,813,1453554622,"I have  used a CPAP for almost 13 years and always used a Resmed nasal mask. It is a good mask but I have begun to have some issues with the straps and forehead pad causing skin problems, air in my eyes causing chronic dry eyes, and the imprint causing eye bags and a mustache line. I have tried several alternatives and could not adjust and went back to the nasal model. I decided to try the Dream Wear product when I was having skin treatments that caused much pain on my forehead and temples from the nasal mask. It had different pressure but was an easy adjustment only taking about 2 nights. It does not hurt my nose and was very easy to fit. I have used it for a week and my eyes are better, my skin is better and I have no more mustache line. The eye bags are much reduced. I would highly recommend this mask for the serious CPAPers who need a less face touching mask. One note is that the air flows though the sides to the nose pillow and are hindered if I move to my side to sleep so this may not be the choice for folk who cannot back sleep.",3
20,814,1453535619,"I would give this 5 stars except the head gear rides up on the back of my head, wakes me and I adjust it back in place. Is there a remedy for this difficulty.",6
20,815,1453504694,"I have been using the Dream Wear Nasal mask for about a week.  It took me a couple of nights to get the right fit, but now that I have I enjoy it.  The mask is much less restricted than my old mask.  The air discharge port is a bit louder than my old mask but not enough to bother me getting to sleep.  I am very happy so far with the mask.",3
20,816,1453502704,"The head gear fits well but is very loud, the air moving through it and coming out of the holes in the top and front of the nose , very cold.",4
20,817,1453497352,If you try this mask you'll never go back ... at least that's my opinion.   My wife also uses CPAP and until we tried this mask for her she was never able to sleep the night through.\\r\\nWe now have 5 of them for here and travel.,4
20,818,1453490306,"Using this product for 3 days now and it seems to be working very well, even from the start in terms of getting used to the under nose style of cushion. This is my 3 rd nasal cushion style mask. Purchased the wisp in the past for travel, and it works well too. This one probably even better in terms of small size and no leaking.  The fixed hose mount on top of the head seems to stay in place best of all  That attachment on the wisp is the main negative. The dream wear is a much less cumbersome apparatus and I was surprised that the direct contact under my nose really didn't bother me. I haven't tried the cushion type where the pillows fit into the nostrils, but know I wouldn't like that one- also less sanitary etc. The head gear also seems to stay in place very well even with some turning of the head. Cons- The little ancillary strap for the back of the head is terribly cheap and lightly constructed. I really doesn't contribute much to the stability , so it may not be necessary at all. I would suggest improving it or removing it. Causes one to question the overall quality of the thing. Dumb!!",4
20,819,1453486113,"I bought two of these masks; one for me and one for my husband.  He has never had a mask he really likes so he frequently takes them off halfway through the night.  He LOVES this one.  So do I.  They seem to float on your face.  They don't look terribly secure but they stay in place quite well.  We are both restless sleepers, so this was a trial by fire.  Highly recommended.  This will be our mask of choice from now on.",2
20,820,1453477846,Great fit and customer service is exceptional,0
20,821,1453473470,"Took a few nights to get it fitted right, but I wish the strap was a bit better at holding it stable.  Was a little reluctant to but this due to the nasal pillow design, but so far it works and is less intrusive than the insert type.  Need to give it a few more nights to see if I can get the straps adjusted to my head, but so far I like it.",1
20,822,1453426395,"Have used cpap for 2 years, and tried 3 different masked, not satisfied with any of them. Bought a dream wear and the very first night I knew this was the one. I finally think I will be able to use it to successfully sleep through the night wearing it.",2
20,823,1453419935,"I have a ginormous melon, and have been relegated to full-face masks for years.  I tried a couple of the nasal only masks, but they were neither durable, nor comfortable.\\r\\n\\r\\nThis mask is light, and hardly feels like you have it on.  The nasal cover is small enough to cover your nostrils, and to date, I have had no problems with the seal breaking when I roll over in bed.\\r\\n\\r\\nI love this, and will continue using it until the maskless solutions come to fruition.",4
20,824,1453416472,Finally a Cpap mask that fits softly. Leaves no lines on my face but fits snug and comfortably.,1
20,825,1453409714,"VERY NICE,,, EASY TO GET USE TOO!!!!!",0
20,826,1453403793,This is the best mask EVER!  I am a back sleeper and it took a little a little adjusting on my part to keep it from leaking but after that it works great and is so comfortable. It is different since it does not fit inside the nares.,1
20,827,1453390074,"wish it would have worked for me.It was the first nasal mask that did not bother the underside of my nose.  But it did not stay on my head.  A second strap should be an option, closer to the back of the neck.",7
20,828,1453388956,"The idea behind this mask sounded good, but in my case the cushion irritated my nose.  The return warranty was a great help as I returned the mask and got a refund.",1
20,829,1453386505,"I tried this mask because of the design in having the connection hose at the crown of your head.  The mask itself was the problem very leaky no matter what size or adjustments.  It was comfortable to wear until air was applied, then it did not seal and was very noisy.  I was very disappointed with the results, I really wanted it to work.",4
20,830,1453385230,I've had the DreamWear mask for five days. It's taken a few adjustments but last night it seemed perfect. Definitely more comfortable than the traditional style.,5
20,831,1453345936,I am still using my first  Dreamwear Nasal Mask; it is the best mask I have found so far so I ordered a second mask for a back up.  What I really like is no more sores in my nose from nasal pillow masks,2
20,832,1453327162,"In 12 years of CPAP therapy, this nasal cushion mask is definitely the best of 4 types I've tried, including 2 with nasal pillows.  As a petite woman and side-sleeper, the medium frame with a small nasal cushion fits well, is extremely comfortable, keeps a very good seal in different positions, and leaves little to no facial marks!   I slept surprisingly well on the very first night and am so grateful to have the DreamWear Nasal Mask!  I highly recommend it!",8
20,833,1453292529,"It leaked air like a sieve, kept me awake, and the manufacturers (you guys) seem to focus entirely on coming up with a nose-piece that fits UNDER the nose, rather than AROUND it.  Why?  IT DOESN'T WORK.  In your perfect world, I'd never move...lying perfectly stationary, face up, breathing gently.  In the real world, people move their heads during sleep.  With YOUR ""nose-piece""...that means Waking UP...constantly.",7
20,834,1453209865,"This is the most unobtrusive, comfortable nasal mask I have ever worn. Slept through the night on the first try. Better than a cloth nasal mask....which is also pretty good, but DreamWear is better with its clever airflow design. Easy to clean. I am very satisfied.",2
20,835,1453049896,"I really do like the fit and feel of this mask, however were the nasal piece sits it rubs against my philtrum and after a few nights sleep I have a sore. I reverted back to my old mask to let the sore heal. Once healed l and gave the DreamWear a second shot, this time with a different sized nasal cushion. Unfortunately I began getting another sore after a few nights.    \\r\\n\\r\\nI don't know if my situation is unique or not, but I can honestly say if it wasn't for my experience getting the sores I would give this mask a 5 star rating.  Unfortunately I have reverted back to my old mask.",2
20,836,1452992322,"This is going to take a lot of adjusting for me to get rid of air leaks. Not sure I care for the blasting air in my nose. But if I can get over those things, the mask would be\\r\\nComfy.",2
20,837,1452953545,This is my best mask yet. I just had a great night of sleep. I highly recommend this mask.,5
20,838,1452863929,I finally found the perfect mask!,2
20,839,1452828254,"Overall the best mask I have used so far.  Minimal contact and low profile are great descriptions for this one.  No leaks from day one.  My only criticism is that you can hear the air flow through the tubes during inhale.  I can't imagine anything better, but until then, this is the one I will use.  With return insurance included, I see no reason not try this one.",2
20,840,1452799209,"This mask is awesome. I am a new to CPAP and am thankful this mask was available from the beginning. I have tried a wisp and the nasal pillows. Couldn't get it together with the wisp, felt too restricted in my ability to move about the bed. The nasal pillows were ok and I could have lived with those, but the nostril irritation was a little annoying, and there was still that need to adjust the hose every time I moved. I finally broke down and bought DreamWear and will never buy another mask (unless I have to of course). \\r\\n\\r\\nThe placement of the hose eliminates the need for me to move it out of the way and rearrange it every time I toss or turn at night. The way the mask sits against my nostrils rather than in them completely eliminates the nostril pain. It is comfortable and I am finally getting more restful sleep.\\r\\n\\r\\nSome have complained about the sound of the air. Doesn't bother me at all. I don't hear anything coming out of the side of the mask. The exhaust comes out of the nose rest and the point where the hose attaches. The only time I hear it is when I lay sideways on my pillow and the air is blowing onto the pillow. At first I thought it meant leak, but it wasn't and a slight rearranging of my face takes care of the ""white noise"". I cannot recommend this mask enough and will never be without it as long as I am a hose head. Buy it.",18
20,841,1452608833,This is the only mask so far that is conformable.  It doesn't hurt at all and the seal is great.  Only thing I dont like is how the tube connection is on the top of the head.,3
20,842,1452184848,"I tried hard to make this work. The head gear and nose cushion felt great. However, I could not get it to stop leaking just below the nose. I tried each of the cushions and adjusting the head gear. I just couldn't make it work. Very disappointed, because it felt great. If they had another head strap a little lower I think it would have worked.",3
20,843,1452176849,"I have been using this mask for a week and it is amazing. I sleep much better and I get a more efficient sleep.\\r\\nPros:\\r\\n 1.- no tubing on your face, improving side sleep\\r\\n2.- No ugly marks in my face in the mornings (above my nose or on the side of my face due to the headgear.\\r\\n3.- no leaks\\r\\n4.- no abnormal sounds. I read the reviews and people complained about the sound in your ears. Not at all. I sleep much better and I feel more rested in the mornings. Buy the FitPack to avoid this problem.\\r\\n(I recommend to buy the Fit Pack. I though I was a medium and the large cushion fits perfect for me.) \\r\\nI am replacing my PICO Mask, It never worked for me. I am ordering another Dreamwear Nasal Mask for traveling.\\r\\nCongratulations to the engineers that created this product!!!",8
20,844,1452100422,"this has been the most comfortable piece of equipment I've bought so far in fact it has such soft material that it just bends with your movements without any trouble and surprisingly does not leak, I would say this would be a perfect item if it had such soft nasal pillows that go up into your nostrils, as it just seems that with it just sitting under your nose you don't get the feeling that it will stay in place. However, it does for the most part, just if it had the same soft nasal pillows you would feel that it couldn't leak and I believe that it would make this product the most perfect product to buy of any of them. I still give it 5 stars and say try it.",1
20,845,1452024740,"This is a great mask....the best that I have had yet!!  It is light, comfortable and the hose attaches at the top of your head making it much easier to move in your sleep without waking up.  I have no red marks when I wake up as there are few straps actually touching your face and the mask itself fits comfortable under your nose without the suffocating feel of the masks that actually plug into the nostrils. Great mask give it a try!!",5
20,846,1452017763,The best mask I have ever had. Very quiet. No annoying air leaks. Not the best for side sleeping,1
20,847,1451575571,This is the fourth mask I have tried and absolutely love it.  I am finally sleeping well enough that I am not sleepy during the day and don't have to get up in the middle of the night to go to the bath room!  Hardly ever looses it seal.,5
20,848,1451427036,"First I don't usually write reviews. I'm a doctor and too busy I guess. I have had sleep apnea for 40 years, and have a pretty high pressure of 16, but this Dreamwear mask is Great. I did not like it at first, but loved it by morning. I have worn all kinds, mostly full face and this one leaks a lot less and is far more comfortable. Recommend highly.",13
20,849,1451406784,"Love it, love it, love it. It is the only mask that I don't have to constantly rearrange to stop leaks. Very comfortable too.",7
20,850,1451400322,fantastic. a game-changer in sleeping comfort,1
20,851,1450988302,very much like this product so far...will continue to use and hope it becomes permanent...,1
20,852,1450892060,"Finally a nasal mask that doesn't cover my face or leave marks on my nose. Only issue is that the nasal cushion sometimes moves off center when I turn over, but I still love this mask.",3
20,853,1450891638,I really like this mask but personally I need an extra strap on it.  It moves well and doesn't rub my nose raw. Yeah!,1
20,854,1450875621,The best mask that I have ever used!,1
20,855,1450814039,"I LOVE THIS MASK, I HAVE TRIED THEM ALL I BELIEVE, AND THIS ONE IS A WINNER.",0
20,856,1450799961,Best headgear ever.,0
20,857,1450604446,"I have used cpap since the Mid 90's but I never had a cushion like this. I had a problem getting used to to the cushion, but once I did, it is just great! It's nice not to worry about the hose breaking the seal on the mask  because I moved. More importantly, it comes off and goes on easily.",3
20,858,1450562185,DreamWear Nasal is the best mask yet. The fact that the nose piece goes under the nose and not in it makes for a very comfortable and effective mask. I bought two so that if anything goes wrong I will not have to revert to other kinds of masks I have on hand.,3
20,859,1450448420,I decided to try this new mask because it was risk free. I could always return it if I didn't like it. Now I love it. Very comfortable. I used to wear nasal pillows. This mask is more comfortable and stays put all night. I'll never go back.,2
20,860,1450358560,Love this mask. Slim design yet efficient.,1
20,861,1450316408,After trying a few masks and a purely nasal pillow this is by far the most comfortable mask I've found. As a man with a beard it's hard to get a good seal with other masks but with this one I had no problem. Highly recommended.,6
20,862,1450297010,Very nice mask... I can roll over without leakage now... sleeping much better... thanks,1
20,863,1450281424,"This mask is great, since I start off sleeping on my side it doesn't slip off or move and with the two tubes it allows the air to flow freely. Best money ever spent!",2
20,864,1450220500,I participated in the trial review for this ask and was sorry to see the trial end. The mask is extremely comfortable to wear. If you are an active sleeper like me you will find very little movement in the mask and little or no leakage. The covers on the straps leave little or no strap marks on your face after a full nights sleep.,2
20,865,1450212352,This new mask works great! This is my fourth mask in five\\r\\nyears and it is the best so far. It is a lot more comfortable\\r\\nthan the nasal pillow. I've been sleeping for about seven hrs.\\r\\nwithout awaking. My wife said that I don't snore when I am\\r\\non my back. Good job on improving your products.,3
20,866,1449933089,I would like it better if it wasnt attached on top of the head i think really makes it too heavy .,2
20,867,1449874407,Have used for about 3 weeks and am very impressed. One of the best designs I have encountered. Did required change of setting from pillows to mask to have correct air flow. Seals much quicker than my nasal pillow mask. Thanks,2
20,868,1449760735,I have had 10 different masks and this by far is the nicest one I have used!,1
20,869,1449683909,"Okay, I will start by saying that I have only recently been formally diagnosed and placed on a CPAP machine.  I was previously fitted with an F10 from ResMed, which is a great mask. I am and active sleeper though and kept being awaken by air leaks around the mask.  So, with that issue at hand, I started looking and subsequently found this mask.  I have only been on it for a week and my leaks went to zero (according to the machine and my experience) and my events have gone down from an average of 3.5 to 1.5 per hour.  I only wake up once during the night (for some reason at around 3:30 AM) but that has been the case on or off CPAP.  I do not need to strap this mask down tight to achieve a great seal which means that I get to sleep faster. As and active sleeper, I always had to restle with my hose.  Not with this mask!!! As I flip from side to side or on my back, the hose is not a concern anymore.  As a side note, I have back issues and that is what keeps me tossing around.  I highly recommend this mask whether you are and active sleeper or not based on my limited experience.\\r\\n\\r\\n",8
20,870,1449669567,better than previos mask,1
20,871,1449628174,"I have only been using a CPAP machine for the past 6 months. I started with the Mirage FX Nasal CPAP mask. For a newbie to this all It took quite a bit of getting used to. I found that I had to incline my head backwards often to get the mask to seat well when sleeping on my back. I was never able to get this mask to work while on my side. I found that the cushions were only good for a little over a month. I also started to get tender areas at the top of the nose and where the straps went close to the top of the ears. I have been using the DreamWear now for 3 weeks. I find it a huge improvement. The mask is very light and comfortable. Their sizing chart works fine. The unique under the nose cushion seats well when you get the right size. The outflow is directed away from the face and doesn\\u2019t interfere with sleep. While I don\\u2019t sleep on my side for more that a few hours, this mask makes that possible. I find the design remarkable and the hose attachment at the top of the head is much better than coming from the front of the mask. I have just ordered replacement cushions but don\\u2019t know the life of them as yet. They look a bit longer lasting than the Mirage cushions but time will tell. Regardless of the life of the cushions I think that this mask is a winner since I sleep better with it!",5
20,872,1449505957,"I'm rather new to CPAP use, but after 2 lab studies, and talking with my technicians, I learned that finding the right mask is worth the time and effort.  \\r\\n\\r\\nCPAP is no fun, but of the four masks I've tried, I like the DreamWear best. It doesn't give me the claustrophobic sensation I had wearing a full-face mask; and it hasn't abraded the skin around my nose or caused pimples, which are problems I experienced with a traditional nasal mask. \\r\\n\\r\\nWith the DreamWear mask, I also wear a chin strap to encourage me to keep my mouth closed during sleep. An open mouth creates a huge air leak, which defeats the delivery of positive air pressure and causes a dry throat.\\r\\n\\r\\nFYI-- Before DreamWear, I tried two full-face masks: ""Amara"" by Respironics, and ""Simplus"" by Fisher & Paykel; and a nasal pillow mask called ""Eson"" made by Fisher & Paykel.",5
20,873,1449339534,"Good seal, no facial marks in morning, comfortable. This is a winner!",1
20,874,1449266065,This mask is great!  I can turn side to side without hard plastic digging into my face.  Also no marks on the bridge of my nose as with previous masks.,4
20,875,1449198598,"I have been using CPAP for almost 15 years and, during that time, have only come across a few masks that tolerable.  Based on its reviews and unique design, I decided to try the DreamWear Nasal Mask.  It was strange not having a mask covering up my face or pillows up my nostrils.  As a matter of fact, it was and still is quite comfortable.  Although the measuring template shows me to be a medium, I find that both the small and medium cushions work quite well (haven't tried the large yet).  The only problem I have with this mask is, on occasion, the headgear straps will slide upward over the back of my head and the mask will fall off during the night.  Maybe this is occurring because I don't have it adjusted properly.  Overall, I am very pleased with not only the comfort, but the ability to seal completely to avoid leaks.  I hope to be using this mask for a long time to come.",7
20,876,1449150789,"I've used a CPAP for 6 years. I switched from a full mask to the ResMed Swift FX nose pillow mask within a couple weeks.  Now, I've switched to the DreamWear nasal mask and really like it. Best advantages for me is the light pressure on your face and the ability to roll over without losing the fit. The only negative is the noise of the air flow is louder than the Swift - something you get used to within a few nights!  Great product!  I'd recommend it!",3
20,877,1449062995,OK- this thing is really great- a huge step in the right direction for those of us who have difficulty tolerating ANY mask\\/pillows that we've tried. First night I was able to sleep about 7 hrs. This is big- because for the past year- I have not been able to tolerate ANY mask\\/pillows I've tried for more than 3 - 5hrs max. Two nights ago I was able to use this mask for almost 8 hrs--again-- this is a huge improvement over anything else out these-- and I've tried them all. NB: because of the design- this mask makes a little more airflow noise than some of the others- as if to suggest that it might be leaking. Since I've started using it- my AirCurve has reported no leaks and has indicated that mask fit is good + a smiley face. So that little extra whooshing sound is simply a characteristic of this mask and does not indicate a leak or 'malfunction.' Using this mask so successfully from day 1 just reinforces the crucial role that the mask plays in CPAP therapy and how a great fitting mask will contribute to the overall success of using CPAP. I'm really impressed by this design and designs such as this should only evolve and get better in the future. I'm taking a trip to Asia soon and very happy that I'll have this mask to use on the plane: it will be much less of a spectacle than a full face mask and will be more compact than other masks. This one's a keeper.,7
20,878,1449017927,"I expected more base on the rave reviews, but don't find it an improvement over my prior SwiftFX nasal pillow, which I really like. So, I am comparing the DreamWear to the already excellent SwiftFX, and am undecided as to which I prefer, but am leaning on returning to the SwiftFX. A few more nights will tell...",2
20,879,1448906808,"Unfortunately for me, the mask did not work but it had many nice features. Pros: very light mask, easy to assemble and reassemble, easy to clean, hose attachment is on the head is out of the way, didn't leak for me, and vents not noisy. \\r\\nCons: I am a side sleeper and very sensitive to straps across my cheeks and temples. So, sadly, the mask straps were uncomfortable. Really really liked it otherwise and wish it had worked! Lot of good features! Is great the company is 'thinking out of the box' with new designs.",6
20,880,1448900615,Either the design is not good for my large nose or the design is poor. This is the noisiest head gear I have ever worn. The air makes a roar as it passes through the head gear to the nose so much it keeps me awake. I will stick with my present nasal pillow system.,4
20,881,1448642576,"This is the third mask of three I've tried so far, as a new CPAP user.  This is my favorite of the three, over the Pico and Nano masks I tried first.  I switch between back and side sleeping, and the Pico leaked like crazy when I went on my side, while the Nano was much better.  But this one is the best - with the hose on top of your head the mask itself stays on way better when you shift around during sleep.  I have a medium density mustache, too, and I've had zero problems with leaking out the bottom where the mask goes on the mustache.  And the air flow to the mask when I'm on my side is just fine - no issues with reduced airflow from pinching of the one side - the other side handles it just fine.",3
20,882,1448636409,"The medium Dream Wear was too big had a lot of ""air noise""; however the small Dream Wear is comfortable and works well.  I love the design, that a hose is not in front of me or my face.  The nose cushion is much more comfortable, as nothing is in the nostrils.  The soft air channels are also comfortable on my head, though the air passage is more pronounced. I've noticed less marks on my face in the morning, too.",5
20,883,1448376262,"I wore a standard cpap mask for years and it worked pretty well, but this new DreamWare mask is great.\\r\\nI like the fact that it is open in the front, fits great and is much quieter.\\r\\nI would recommend this over any other mask",5
20,884,1448371556,More comfortable than swift x but a little noisier,3
20,885,1448336952,"Best mask I have ever used, comfortable and secure fit.",3
20,886,1448203963,"I wanted to love to love this mask, but it didn't happen. The strap that goes behind the head would not stay in place no matter how much I tightened it. It would slip up every time I turned my head causing the mask to leak. I loved the design of the mask itself and if they redesign the back strap, I would try it again.",12
20,887,1447941445,"I love the feel and comfort  of wearing this  nasal mask versus my usual  pillow mask.  I  have only tried this mask for 3 nights; I am in the process of trying the different sizes as my partner said he could hear me lightly snoring; I was aware  of it too and I was letting out some air through my mouth.  I  had to adjust the mask several times during the night.    I will keep experimenting with  the different sizes as I so want this mask to work especially because of the comfort.     I have not found a mask yet that I have a full nights sleep; I use an Apap machine  so  when the air pressure goes up, it tends to wake me up as the nasal pillows must get moved out of place.    I seemed to wake up less often with this nasal mask; time will tell if it is a keeper.    I do say give it a try especially with the free return insurance.",5
20,888,1447881239,"I love the design and the fit of this headgear, but was disappointed at how noisy it is - much louder than my current nasal mask.",5
20,889,1447876954,I am just trying it out. So far it's like I am wearing just about nothing at all.,1
20,890,1447869711,"No problem at all, fit is good with no leaks, enjoy not having the nasal pillows in nose.\\r\\nWould purchase again",1
20,891,1447859271,I have gone 3 years and at least 15 different masks. All the full face masks hurt the bridge of my nose and a lot of the others leaked or didn't stay stable at night and would leak around the nasal pillows. This is the best ever mask for comfort and effectiveness in use. I am impressed and I hope they never stop making this one. This is the best of the best!,9
20,892,1447850479,ingenious yet simple design.  nasal piece does not leak.  VERY comfortable.  Inlet connector on top of head so if the hose connects from above you do no wrestle with a snake around your neck all night.  I hope they NEVER stop making this mask,7
20,893,1447773094,This is the best set up I have found for handling the higher pressure settings I require while still being a nose only configuration. The air hose being on top rather than in front works great.,5
20,894,1447693085,"First and foremost, both the Dreamwear and Airfit P10 are two of the best nasal masks\\/pillows on the market today.  They are both lightweight, fit well, unobtrusive, and allow for lots of sleeping positions and turning over at night.  You cannot go wrong with either of these masks.  However, there are differences that may make a difference to you.\\r\\n\\r\\nWeight:  The Airfit is lighter and lower profile on your face\\r\\nMovement:  The Dreamwear moves less on your face as you toss and turn\\r\\nHose:  The Dreamwear's top of head hose attachment is preferable to the Airfit\\r\\nNoise:  The Airfit is quieter on exhalation\\r\\nWind on Partner:  The Airfit does not blow on my wife where the Dreamwear does\\r\\nFacial Marks:  The Airfit left no facial marks in the morning.  The Dreamwear left some and they were fairly wide\\r\\nComfort:  The Dreamwear was a little more comfortable on my nose but that much better than the Airfit.\\r\\n\\r\\nIn the end, I kept my Airfit and sent back the Dreamwear.  For me it came down to noise and wind on my wife (if momma ain't happy.....).  I also preferred the lower profile and lighter weight of the Airfit.  A mask that combined the best aspects of both would be a game changer.",10
20,895,1447627653,Really don't like the product. Too soft when I lay on my side the air is cut of on that side and the top of the head tube placement is ackward .,9
20,896,1447616037,Very comfortable and non-intrusive,0
20,897,1447441864,Very pleased with the fit and comfort of this product,0
20,898,1447433890,"I am halfway through my trial month of this nasal mask.  I like its low profile, the top-mounted hose connection and the way my nose fits into the nosepiece with hardly a leak.  What I don't like is the big rush of air through the ""whisper valve"" (could they not have put a diffuser in?) and the way the headgear rides up in back (I am an active sleeper).  To be honest, the latter problem is one I have with any nasal mask or pillow construct, so it is not really a criticism of this mask.  Overall, I do like it better than the Airfit P10 which I had been using prior to purchase, because my nose feels a lot better in the morning.  I will have more to say in a few weeks.",3
20,899,1447355618,"I needed to replace my current nasal pillow mask when I saw this DreamWear mask was now available, and jumped to order it immediately.  I was enlisted by Phillips Respronics to particpate in the company's trials of this mask over a year ago.  I wore and used this design for three months and hated to return the product once the trial ended because I loved it so much.  I have only had my new mask purchased through CPAP.com for two nights, but it is everything I remebered and could want.  This is by far the most comfortable mask I have ever used.  It is the least intrusive and it provides excellent air.  Unlike masks with nose pillows in the nostrals, the breathing piece rests comfortably beneath your nose and has a slit that allows the air to flow into your nose, yet you don't need a chamber sticking out from your face surrounding your entire nose.  It  is a great blend between a traditional nasal mask and the nasal pillow design.  Additionally, the mask has a quick release attachment to the hose from the CPAP machine which allows the user to detach easily without removing the mask for those middle of the night rest room trips - very easy to reattach and quickly fall back to sleep.  For the first time user, there may be a night or two period of adjustment to the new design, but you will love it.  Also the mask comes with every size nasal cushion necessary for the perfect fit - no more ordering the wrong size by mistake.  I highly recommend this design.  Just be willing to wear it nightly and in less than a week you will find it to be the best possible device for CPAP therapy you could imagine.",5
20,900,1447335408,"I have used the dreamwear mask for 4 nights now. I cant say enough good about it.  My leak numbers on the old mask were in the high 40's, with this mask they have been under 8.  My AHI has been averaging 1.4!!  Its very light weight and comfortable. Takes a little getting use to how it fits and how to wear it but once I did I love it!!  I haven't figured out yet to lie on my side without it leaking but I'm working on that.  I used the same mask for several years but recently lost a lot of weight and now it simply will not fit so when I saw my sleep doctor last week he highly recommended this. I ordered it the same day and this is my new mask for the long haul!!",2
20,901,1447281159,"This design is brilliant! It worked easily from the first night, and I have been using it about 3 weeks. Moving the hose to the top of my head has significantly improved my sleep. The mask design is easy on the nose, and allows me to sleep on my side. I'm going to stock up! Thank you, DreamWear.",3
20,902,1447268039,Best mask I have found in 17+ years of therapy... if more people were given this product FIRST there would be fewer compliance failures.  \\r\\nIt's apparent that whoever designed this mask is a CPAP user.,3
20,903,1447251936,The fit is nice but it was too loud for me to sleep,4
20,904,1447171263,I have been using the Swift pillow mask for years and decided to give this mask a try.  So far I am extremely happy with it --- I do not have any issues at this point after using it for five nights.,2
20,905,1447096046,"I appreciated the opportunity to try a nasal-bud type cpap mask again like the Respironics DreamWear. I was so hoping that I would be able to use it since it works with less stuff on your face. However, I needed to return it for these reasons:\\r\\n\\r\\n  1. The air pressure directly applied to my nasal-sinus area by this mask is still too uncomfortable for me. I currently use the Resmed Mirage FX, which applies the pressure more indirectly and I find it more acceptable.\\r\\n\\r\\n  2. The DreamWear produces more noise around my head, which I find annoying. It's not loud enough to wake my spouse, but it does make it hard for me to sleep.\\r\\n\\r\\n  3. The DreamWear does not have any detachable hose coupling. If you have to get up in the middle of the night, you have to take off the entire mask.\\r\\n\\r\\nMy current mask (Resmed Mirage FX) is very quiet, has the detachable hose feature and is tolerated very well, except for the extra hardware on my face. The DreamWear did not do enough to help me. Of the nasal-bud type cpap masks, the DreamWear was somewhat easier to get used to. I was able to sleep some, but not very well.  Hope this helps someone.",12
20,906,1447028182,"Customer service agent suggested this product, based on style of my old mask which is years old. The DreamWear is the most comfortable ever. No difficulty with a seal, easy to put on and will buy another.",1
20,907,1447023941,"I've tried about 8-10 different masks and this is the ONLY one that I actually am not aware of all night long.  I'm a side sleeper, and all the others I tried tugged on my ears, blew air in my eyes constantly, made huge creases in my face, and every time I turned over, I woke up enough to adjust the hose for comfort.  This one allows me to sleep comfortably on my side ALL night without air in my eyes or waking up to adjust the hose.  And, it takes only seconds to put on instead of 30 minutes of adjustment to get it comfortable.  THIS IS AWESOME and a major step forward in comfort!",12
20,908,1447011763,"This is the fifth mask I've owned, and by far the most comfortable.I just slip it on with no adjustments necessary.I love it!",5
20,909,1446923842,"Best nasal mask in 10 years,",2
20,910,1446919277,"Pros:  I liked the hose on top.  I'm an ""active sleeper and it was nice not to wake up and fight the hose as I turn throughout the night. \\r\\n\\r\\nCons:  The air outlet where the air leaves the mask and enters your nose is one large capsule shaped opening that spans across both nostrils.  At a pressure setting of 13, I struggled to get adequate air and maintain an airtight seal.  Also, the mask vents straight out from the front of the mask which is annoying to my bride.  She doesn't care for the ""gale force wind"" blowing directly on her.  I ended up returning to my old mask.",9
20,911,1446860654,"A great idea, the flatter, smooth tubing over the cheeks for a side sleeper.  This mask, however,  severely reduces airflow\\/pressure to the user, defeating the purpose of CPAP.  It sealed fairly well but moved out of position easily.  I have a large head but couldn't position or tighten the silicon loop encircling from the nostrils around the crown of the head to keep it taught.  Back to the Nasal Aire II.",2
20,912,1446842646,"Ten years on CPAP and have tried at least 10 mask - this is the best mask ever.  Comfortable, quiet.  NON CLAUSTROPHIC  perfect seal.  Great AHI results",2
20,913,1446841070,"With the hose connection on the top of the head, it's almost impossible to get tangled at night. The non-rigid frame is also a real winner. The whole thing is exceedingly comfortable.",4
20,914,1446831976,"The masks fits perfectly, very little pressure required to keep  it from leaking, so it is quite comfortable.  Best mask I have had.  My wife has put her earplugs away.",2
20,915,1446822931,"Having gone through several types of masks over the past 15 years, this is the one that finally works for me. A lot less hassle than others I've used.",0
